"Row.names"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"E18_Double_KO_1"	"E18_Double_KO_2"	"E18_Double_KO_3"	"E18_WT_2"	"E18_WT_3"	"E18_WT_4"
"1428"	"ENSMUSG00000019823"	-2.63212963473546	6.46063174122822	-15.6166001021956	0.000000405256040715273	0.0000480645634159325	7.27957662457997	7.72781630246997	7.67904302404279	7.91600959380822	5.10017996503613	4.93260136189947	5.4081402001127
"1430"	"ENSMUSG00000019837"	0.950754816014296	4.51845374205858	4.7597076729595	0.00157355290305526	0.00548084543145528	-1.51160375811841	4.09716543717852	3.99005332664524	4.03841330499374	4.98409644584603	4.70195982276457	5.29903411492338
"1436"	"ENSMUSG00000019849"	1.17421731753795	5.75968731720673	4.22159318993683	0.00315022150995331	0.00926268468297076	-2.37045410721678	4.83039710485822	5.49154701865755	5.18205503298048	6.51915222717188	6.73329917651035	5.8016733430619
"1437"	"ENSMUSG00000019851"	-3.32380897779984	7.43232324729616	-13.7526991424493	0.00000104873652502683	0.0000659701658887634	6.30956278083253	9.30498009266784	9.24242582166191	8.7374581713962	5.78279102976394	5.40323856101706	6.12304580727
"1444"	"ENSMUSG00000019878"	0.928599231211094	4.42148983742004	4.57731401506489	0.00198144985267989	0.00652140997730699	-1.74729494393314	3.83739030827919	3.69589285044403	4.36179061651818	5.01357561535584	4.78512120026334	4.83516843365967
"1447"	"ENSMUSG00000019891"	1.4196100953875	4.12210498976798	4.51161685427278	0.00215555363757384	0.00692775615760595	-1.75988906694965	3.17651666346234	3.20017438076513	3.9016345715333	4.89745457715576	5.22898414653287	4.3278655991585
"1456"	"ENSMUSG00000019929"	6.37377249183644	5.54978288055672	8.77082282981326	0.00002788426749246	0.000351800080871678	3.05588284810724	2.24122235285015	2.23587844244681	2.65602997182588	7.65423562866691	8.512129526716	9.9992013608346
"1457"	"ENSMUSG00000019942"	4.04847536179617	5.17587663144732	16.0755930159253	0.000000325974706243865	0.000046110737807428	7.53040284077061	3.16766574588007	2.67476268368002	3.66544912415828	7.34440186941125	7.1359135707143	7.06706679483999
"1461"	"ENSMUSG00000019948"	1.16352691189456	3.27732608301882	4.6096678273189	0.00190139400176848	0.00630382443762338	-1.46671215912056	2.41582687523233	3.06234218745212	2.55153580395478	4.10421547827129	3.6808241526187	3.84921200058368
"1462"	"ENSMUSG00000019951"	-1.060539151132	6.55660163489091	-6.00414911471368	0.000369716098918333	0.00192775239741921	-0.0716436032897922	6.97787153182902	7.02410011476722	7.25951055159477	6.21098675092207	6.14659050664682	5.72055035358555
"1465"	"ENSMUSG00000019961"	1.02630227577188	6.67891046472388	5.60994017223952	0.000571944494474987	0.00263469513028642	-0.537995111509337	6.42931227758962	6.23868095901734	5.83014885715439	7.31022300143639	7.11147911123607	7.15361858190949
"1466"	"ENSMUSG00000019966"	1.71033780632929	3.92152762279356	8.00942863041698	0.000052816932939336	0.000531376669833382	2.28517833458525	3.12257785635153	3.09805428417152	2.98173311040463	4.98584728955714	4.83342327790073	4.50752991837583
"1467"	"ENSMUSG00000019969"	-1.01148096962586	6.7187217936828	-6.96619102122164	0.00013788134072658	0.000975869502746256	1.00500348988969	7.25146824979676	7.24407048671089	7.17794751846373	6.20046979178817	6.40143083406681	6.03694388127047
"1468"	"ENSMUSG00000019970"	-5.38929483448548	6.21199157672631	-15.6946208805023	0.00000039036821203672	0.0000480645634159325	7.35368540752922	8.79733620486845	9.44251298467482	8.4762646851846	2.95310763464764	3.48012680238157	4.12260114860077
"1469"	"ENSMUSG00000019971"	1.18565991602131	4.28265096718205	4.48265685959519	0.00223753411065161	0.00711643993528442	-1.84082503898712	3.15876019265818	3.61931394433982	4.29862561539469	5.0525239736486	4.81646833334566	4.75021374370536
"1470"	"ENSMUSG00000019975"	1.35799192019692	5.1209032052352	4.88705204765387	0.0013435025950783	0.00489775472686855	-1.39565884849254	4.24333001581214	4.43472179009483	4.64496266792305	5.37461913414218	5.65547914842677	6.37230647501226
"1477"	"ENSMUSG00000019996"	-0.905344970455542	5.68581970706068	-4.39544156743569	0.00250562129894375	0.00776712720486528	-2.13769109985799	6.06117731168739	6.25854216257114	6.09817669870997	5.58098091236051	5.29834691175871	4.81769424527638
"1478"	"ENSMUSG00000019997"	-2.43919104190582	6.52612534138478	-7.19530835909795	0.000110665198164976	0.000839843843300183	1.25965355733566	8.05203823989904	7.32917568552625	7.83867370040954	4.81712476179306	5.05197976227673	6.06775989840407
"1481"	"ENSMUSG00000020009"	-2.38532385233011	6.3899431944788	-10.1288424053805	0.00000993936733230724	0.000199985519540955	3.87820334264608	7.92156645249146	7.74922881391262	7.08273419296004	5.29917587513092	5.2994566772295	4.98749715514829
"1485"	"ENSMUSG00000020019"	-4.80482824275569	3.77337344833414	-11.7974064669378	0.00000326526621619513	0.000107433458385382	5.25121933817769	6.21300117722477	6.31577798962068	5.92991716717132	0.527290296615552	1.13451508330144	2.51973897607105
"1486"	"ENSMUSG00000020021"	-1.32050491228875	5.41522440126538	-6.47173530267376	0.000225898606700399	0.00138238246843087	0.490356293628697	5.86571321775794	6.06008055500762	6.31118178726178	4.99630796408205	4.87272384431828	4.38533903916461
"1488"	"ENSMUSG00000020023"	-2.4110197274521	4.87941946373737	-9.42819969944324	0.000016656666211452	0.000266020520123605	3.39640497356994	6.07070401599298	6.45998733637228	5.68950106399954	3.58155995914367	3.43640542495226	4.03835898196351
"1490"	"ENSMUSG00000020027"	-5.21318472754874	5.69075927802883	-26.2422371943593	0.00000000789195654026231	0.0000136754453581845	10.9454528172125	8.22010839401207	8.50997441000425	8.1425532534651	3.21435098495544	2.8403023666259	3.21726625911022
"1492"	"ENSMUSG00000020032"	0.998617777622933	3.80768105432621	4.89823358525246	0.0013251340569403	0.00484611339004339	-1.20014673116996	3.2950450523563	3.51220967089406	3.08828921163331	4.14865844376545	4.27540654216814	4.52647740514002
"1493"	"ENSMUSG00000020034"	-2.63391294531223	4.68887705365014	-10.9072749859397	0.00000580263463325106	0.000149413751996717	4.55141328215743	6.1836682645823	6.24983690003673	5.58086840103553	3.15333998937991	3.43236425973039	3.533184507136
"1494"	"ENSMUSG00000020038"	-0.801721941029616	4.16386543079967	-4.78959494685752	0.00151593148862536	0.00534094872491964	-1.44947170252287	4.66099777113566	4.44307719013398	4.61610780525086	3.77217735573909	3.91025590081488	3.58057656172353
"1495"	"ENSMUSG00000020044"	-1.42045208786388	7.82560802054751	-9.47034012056344	0.0000161324938508918	0.000260854647850268	3.3787903797598	8.58875954507901	8.44922572418025	8.56617188982882	6.93713377197933	7.15504487288448	7.25731231933319
"1496"	"ENSMUSG00000020048"	1.48509586481436	9.42895483349138	7.52016562274801	0.0000817621977511384	0.000694511086616492	1.74241507685614	8.62860988785097	8.81475008308192	8.63150877768751	9.96100091194867	10.0202114566408	10.5176478837384
"1499"	"ENSMUSG00000020057"	1.93395958518123	4.12031968040421	7.74996388671236	0.0000664090245550338	0.000614188514142693	2.02496489759002	3.02794098221346	3.33199033499981	3.07892102909912	5.47402115675586	4.87123191549774	4.93781266385926
"1500"	"ENSMUSG00000020059"	-2.28090564021128	2.72760723385174	-7.49367114346764	0.0000837734015457877	0.000706400694137514	1.95628018070606	3.90285462179107	3.70980963077922	3.92796185396365	1.51764012658183	1.07354706601001	2.23383010398467
"1513"	"ENSMUSG00000020085"	-1.24095679540112	4.79191301942033	-7.77177930401779	0.0000651273265420832	0.00060947688034027	1.88851638324217	5.22318179728994	5.51022294341798	5.49013525929063	4.2038586111378	4.02740852783071	4.2966709775549
"1517"	"ENSMUSG00000020089"	0.717014127372151	5.56447080948829	4.55142350584734	0.00204816141546514	0.00666084899486738	-1.90742718957022	5.23593968476946	5.25893661097849	5.12174785331061	6.14513728801941	5.90333823310612	5.72172518674566
"1522"	"ENSMUSG00000020099"	-1.35382490887553	6.84881666313213	-5.54529726775	0.000615545000178665	0.00278980879113234	-0.622986012062229	7.67687433898553	7.94185634412933	6.96562050515327	6.24501241001277	6.16922867958884	6.09430770092301
"1523"	"ENSMUSG00000020100"	1.03274214455576	3.05769472748813	4.4266701523489	0.00240581320037735	0.00751825664091474	-1.67872690481624	2.400798666	2.53583941727896	2.7055694326272	3.35103965692383	3.78274247748061	3.5701787146182
"1525"	"ENSMUSG00000020102"	3.0603080985728	2.72809026888025	7.7760787457362	0.0000648779934163295	0.000609410660534086	2.27829505143895	1.48158132071605	0.797136682576694	1.38668179205989	4.20686422689342	4.61727436880405	3.87900322223139
"1526"	"ENSMUSG00000020105"	1.77461939536295	3.68206973537949	8.76367636790721	0.0000280458526890493	0.000352590967845279	2.99487419358655	2.73625917419421	2.69356027913414	2.96148442656082	4.72787834763365	4.43337561276227	4.53986057199182
"1527"	"ENSMUSG00000020107"	-1.10411619012156	5.75603704020556	-7.22631965191909	0.000107464592157595	0.000828228510002872	1.28540937504402	6.44496387698179	6.28124374665573	6.20107030597202	5.28502475587633	5.3247484727819	4.9991710829656
"1528"	"ENSMUSG00000020108"	-2.76116902083528	5.48559574645244	-14.0488913997364	0.000000894686312592781	0.0000639021146884452	6.47374705397458	6.98796255467662	6.99929001691681	6.60513668742986	4.41870948346163	3.9218322521225	3.98064348410722
"1529"	"ENSMUSG00000020109"	-0.805714273429708	6.12834569243967	-4.29330979394139	0.00286476766622092	0.00861294031129364	-2.29121390345073	6.46857792073894	6.54783358062478	6.58045353545657	5.81071824894885	6.01090500783684	5.35158586103205
"1534"	"ENSMUSG00000020121"	1.42465691888389	4.79386426454637	4.71789061913848	0.00165823046953798	0.00568434625512244	-1.58201919022357	3.89214811594967	3.64368437249457	4.75199123333263	5.68917797899245	5.67698662845031	5.10919725805859
"1535"	"ENSMUSG00000020122"	-1.20940411854811	5.4560227186081	-5.44058327688748	0.000694154322310283	0.00305292829486464	-0.736266868948145	6.08605198032642	6.28124374665573	5.79910678828722	4.77116244536245	4.53297868464731	5.26559266636946
"1543"	"ENSMUSG00000020142"	-2.77508185602593	5.65147471204215	-9.92109470072815	0.0000115452635581357	0.000219043987616673	3.74580450053917	7.31497244466036	7.26464402667341	6.52375382334634	3.91502044989866	4.19420452253563	4.69625300513852
"1545"	"ENSMUSG00000020150"	2.23610262249248	2.29668899134098	6.4556281105565	0.000229666452359625	0.00139721597728673	0.991952002974654	1.59155416274118	0.530621708007939	1.50332671091216	3.38327999392403	3.56747449057755	3.20387688188304
"1548"	"ENSMUSG00000020154"	-1.37109902983231	5.44109367063276	-5.40551846872669	0.000722898871724929	0.00313557762591744	-0.776858450588103	6.25538968477674	6.01595519008799	6.11202113960959	4.14552895221101	5.05592514770978	5.06174190940146
"1550"	"ENSMUSG00000020160"	2.66163398259507	4.03190701903422	7.78825921664763	0.0000641773841660945	0.000605492071846538	2.12000766186193	2.81772327482311	2.66527123470272	2.61772608364924	5.24902750316718	4.94541907244011	5.89627494542298
"1553"	"ENSMUSG00000020167"	0.801807173731042	5.67146845887666	4.47847902132968	0.00224963842802327	0.00714837736435145	-2.01241919420526	5.31822542245545	5.04506419602028	5.45435673525425	6.11505531390724	5.8268961035746	6.26921298204816
"1558"	"ENSMUSG00000020180"	0.891301859048525	6.1491018738456	4.43632604304066	0.0023758342040315	0.0074536959020264	-2.08300880410045	5.77392573501176	5.46580811457693	5.87549443406951	6.68675802588232	6.24260688299408	6.85001805053903
"1559"	"ENSMUSG00000020182"	3.06696813514926	4.37685602139066	7.62268588910327	0.000074471368745608	0.000659336171403624	1.93487740169421	2.78337177003233	2.01455428849785	3.83084665404387	6.1459205101021	5.96198372660777	5.52445917906004
"1571"	"ENSMUSG00000020220"	-0.972003063166622	5.94175392611629	-7.53830570586875	0.0000804162156985174	0.000688137773347725	1.59763049638701	6.3908506391073	6.37520240182111	6.5168323346118	5.44249247538656	5.41557375585693	5.50957194991405
"1574"	"ENSMUSG00000020231"	0.816257234876774	4.97810025104649	4.87390901454949	0.00136545057042138	0.00494827102846673	-1.4213125546533	4.50108947960526	4.59327404888154	4.61610780525086	5.16652245986483	5.61593874608169	5.37566896659473
"1575"	"ENSMUSG00000020232"	-0.716812205055396	6.92554296026444	-4.50960891558091	0.00216113090636582	0.00694353462097818	-1.98719095078424	7.34079317936073	7.02131274624749	7.48726114363138	6.54313275088387	6.6285775139693	6.53218042749388
"1579"	"ENSMUSG00000020241"	-1.81303676438027	9.35836934284028	-6.53469868416908	0.00021181409532183	0.0013218674364112	0.703266732569112	10.4298618040896	10.2996929379579	10.0860624637881	8.18921087575064	8.13085707325375	9.01453090220174
"1582"	"ENSMUSG00000020250"	0.790611885690782	6.20408151549915	4.21146451065345	0.00319296304586255	0.00935660563354932	-2.40273313526559	5.5740768241892	5.95396602640732	5.89564413369092	6.79956237639418	6.70970220359369	6.29153752871961
"1586"	"ENSMUSG00000020258"	2.79848364970273	4.6774529694049	6.51958701057494	0.000215103381422509	0.00133682808103294	0.736357017318428	3.2285113011006	3.44723681350828	3.14325567085124	6.33704770888846	6.65439531166864	5.25427101041218
"1590"	"ENSMUSG00000020263"	-1.70702085563846	7.4706982254263	-10.6107637708235	0.00000709353516964528	0.00017033638966483	4.25425606180701	8.32806470678247	8.43968864290515	8.20874101266083	6.822278564307	6.61036030343072	6.4150561224716
"1591"	"ENSMUSG00000020264"	3.96850583907459	2.70980241455927	6.86389716500669	0.000152374275745519	0.00104777469902524	1.4398101637451	-0.0473471450907808	0.530621708007939	1.73568942100353	4.86357368447999	5.05723788214147	4.11903893681347
"1592"	"ENSMUSG00000020265"	0.868766124357681	7.03113516629284	6.32875972048357	0.000261901874859196	0.00152891285396466	0.317782263191311	6.50152979550701	6.70605373889488	6.58045353545657	7.5322410565666	7.5064343943952	7.36009847693677
"1598"	"ENSMUSG00000020282"	-1.27567151753146	5.75358690550209	-8.0938392826032	0.00004908833030811	0.000506320803783154	2.14105386101956	6.61493975009113	6.33011451229257	6.2299251686442	4.97707174521913	5.19360775105209	5.17586250571345
"1608"	"ENSMUSG00000020308"	-0.963420703559787	4.08813894388711	-4.58189851865004	0.00196988581493878	0.00649156983135294	-1.71526341960789	4.53589683840408	4.43472179009483	4.75493550994818	3.9655831481947	3.54893059721135	3.28876577946956
"1610"	"ENSMUSG00000020312"	-4.30850214850133	4.10217945171723	-13.6624903021909	0.00000110142417418324	0.0000659701658887634	6.32433539342515	5.99891938860044	6.26011930953432	6.42738968765398	2.41221377216886	1.26748894857086	2.24694560377493
"1612"	"ENSMUSG00000020321"	1.09606415779295	7.35354419685887	5.19351830916528	0.000927188622718113	0.00370911123909204	-1.04101564161488	6.57114323849104	6.66854096834706	7.16638387034946	7.9879236604626	8.09439713543751	7.63287630806555
"1613"	"ENSMUSG00000020323"	-2.37255117745354	4.12429683664292	-6.51136776601661	0.000216916188608819	0.00134242715057494	0.719002183206484	5.66493418569483	5.11993360919215	5.1033839453369	2.21136094234963	2.79695633670031	3.84921200058368
"1614"	"ENSMUSG00000020325"	-2.33510595527062	4.44094659078795	-6.348359824631	0.00025660966345795	0.00150588145293348	0.487150159992209	5.96483839335734	5.51551481561773	5.30567053018627	2.50304275036888	3.19539732544846	4.16121572974904
"1616"	"ENSMUSG00000020328"	1.43846638109714	4.7197732392719	8.90408798029947	0.0000250539297477015	0.000334814534173332	2.97147456727813	3.90817822576861	4.14490478239932	3.93317014496641	5.39188917050763	5.35281525475336	5.58768185723609
"1618"	"ENSMUSG00000020330"	6.06151051558881	2.59206425392162	9.22446895631531	0.0000194752225184276	0.000288029091425683	3.44701078751316	-0.784312739256987	-0.823015246606762	0.308679280058613	5.75739081308726	6.00615483172691	5.08748858452068
"1622"	"ENSMUSG00000020357"	-0.970239475421082	4.07212485208916	-6.06072706157112	0.000347833482859668	0.00184983361702914	0.161033644276253	4.61940944679402	4.58322913421408	4.46248461613765	3.73101350650793	3.50342790174526	3.533184507136
"1623"	"ENSMUSG00000020358"	0.773154757678013	8.60238626251107	5.38777794778153	0.00073793890771575	0.00317301522891673	-0.716459102031344	8.19473811459433	8.26080876954308	8.19823394351194	9.0309040528248	8.88076297555333	9.04886971903893
"1627"	"ENSMUSG00000020363"	-2.4033386329136	3.48073482687459	-4.65097077777707	0.00180428016848569	0.00604742131261952	-1.43246078392022	4.35669957027009	4.11384077040104	5.65996209484029	1.86071403034074	2.69943983078605	2.19375266460934
"1629"	"ENSMUSG00000020368"	1.19298888857693	8.54785552916853	6.80054298374049	0.00016219546719082	0.00110580083434948	0.928771385200953	7.71001905133623	8.17290889812732	7.97811555757535	9.0628767329704	9.16729235425678	9.19592058074512
"1632"	"ENSMUSG00000020376"	-1.89635548476363	7.67815940484375	-7.19920201650619	0.000110257578425484	0.000838505233370409	1.29111177660373	8.27213144241426	9.21798471181189	8.40963357394508	6.7364836937708	6.97332778525668	6.4593952218638
"1636"	"ENSMUSG00000020386"	-1.22813125347993	5.88675184716008	-8.45232094831654	0.0000362151926494985	0.000414223716146134	2.46908943149294	6.42188764857688	6.50856524469384	6.57463285592617	5.30339428468872	5.4227208796646	5.08931016941027
"1637"	"ENSMUSG00000020387"	-3.00919442685369	3.27524714035102	-7.07153900476761	0.00012453869462232	0.000910757546999317	1.49374066065204	5.20166469387614	5.05781537156082	4.08595286287836	1.62938848423429	1.96023054248038	1.71643088707615
"1638"	"ENSMUSG00000020390"	-1.00421597593221	6.86386641420604	-6.88258411132944	0.000149604993451052	0.0010355813028699	0.917092149329097	7.44060770271036	7.45569231968148	7.20295812104393	6.31284084835481	6.26663805203137	6.50446144141429
"1640"	"ENSMUSG00000020393"	-1.54087011814138	5.5798805407585	-5.08119263148739	0.00106055757378409	0.00409911416157369	-1.19728442268996	6.73138709902706	6.40829483843604	5.90097019434408	4.297062035865	4.79302206908384	5.34854700779497
"1641"	"ENSMUSG00000020397"	-0.774923435529298	5.0386198125996	-4.22599176456617	0.00313185367013952	0.00922432935083302	-2.34603908583785	5.1464245983059	5.54427815248952	5.57421619309558	4.60339327570134	4.47914770832235	4.88425894768288
"1642"	"ENSMUSG00000020400"	-0.970801334163736	5.36465289626765	-4.94969693678948	0.00124406511887593	0.00461948037176893	-1.3679128688226	5.78843259470888	5.86452244456138	5.9102437481169	4.91593907141387	5.21493751184411	4.49384200696076
"1643"	"ENSMUSG00000020402"	0.9881499306709	7.66756309634884	4.51263084715454	0.00215274312069552	0.00692300347227692	-1.93863549582133	7.21219437598785	7.51864770510269	6.78441271102501	8.26019259428635	8.28166736378597	7.94826382790517
"1646"	"ENSMUSG00000020413"	1.05175642625823	3.44222378020292	4.72848418498747	0.00163631802120003	0.00563151223648352	-1.34958878224039	2.78337177003233	3.15341628225483	2.79981975842325	4.11064891163412	4.0826003142629	3.7234856446101
"1648"	"ENSMUSG00000020422"	-0.943725280861053	7.55978137362515	-5.72963416222712	0.000499925161822432	0.00237447323319681	-0.377156967430516	8.02135437133986	8.25152269709386	7.8299743551837	7.25611782133808	7.01344332596432	6.98627567083106
"1649"	"ENSMUSG00000020423"	-1.71744744259294	6.56127453675442	-7.81767437010658	0.000062519982734145	0.000595256648797533	1.87251914376358	7.72706342832848	7.56340613698173	6.96942792774814	5.69025221213284	5.53061786749328	5.88687964784202
"1650"	"ENSMUSG00000020427"	-4.32806354880072	8.79526938630312	-18.9232972204023	0.0000000951548807546595	0.0000355888003131033	8.73932106621657	10.7929587181715	11.1865930912043	10.908943250986	6.5928051657915	6.33317180328707	6.95714428837835
"1653"	"ENSMUSG00000020431"	-2.07751892244706	4.502937695451	-8.05316565369157	0.000050846967018021	0.000519949380526498	2.21949106651029	5.19514648230218	6.03358319447069	5.39708475122873	3.55821486981045	3.50727509080078	3.32632178409316
"1658"	"ENSMUSG00000020444"	-1.33486448507072	4.4737836766673	-5.64868576237399	0.000547450353330434	0.00255354029770145	-0.384863391263672	5.16877508468205	5.37847340847944	4.83780612263315	3.56759828526909	3.62526224240495	4.26478691653512
"1660"	"ENSMUSG00000020451"	-1.15657393192248	8.48117670719369	-6.86058747571315	0.000152870663333657	0.00105037499573119	0.97994871369727	8.957876376987	9.0033566886383	9.2080026320259	8.00830931852564	8.02631973293816	7.68319549404716
"1661"	"ENSMUSG00000020453"	1.36861207254689	4.22897455085034	7.20903965682846	0.000109235117624111	0.000833860145328843	1.44132735869826	3.41955959410866	3.7730364327762	3.41301593987335	4.80130341018642	4.85773467009882	5.10919725805859
"1663"	"ENSMUSG00000020455"	-0.78739795038604	4.98252162869468	-5.28907563954158	0.000828162127618137	0.0034290727362986	-0.903658979997576	5.42606870298222	5.27306540221221	5.42323139642672	4.54283544124018	4.46140943108215	4.7685193982246
"1672"	"ENSMUSG00000020471"	1.86875931014243	3.22159322463183	7.53050151508857	0.0000809922318121787	0.000690792644914866	1.94236912802144	2.4599944585079	1.98433967545084	2.46787787490787	4.2038586111378	4.2888792785937	3.9246094491929
"1679"	"ENSMUSG00000020483"	1.22665874407981	6.90976148430581	4.44440898597182	0.00235105120300166	0.00738708956107835	-2.06179451898305	6.1648886612095	5.82351012994395	6.89797670500081	7.62391761311564	7.65298510549361	7.2952906910714
"1680"	"ENSMUSG00000020484"	-1.0273105573696	7.76850098368152	-5.92916301221586	0.000401099486179885	0.00203128658441903	-0.124231289291722	8.32134638382679	8.55258737607466	7.98314620899592	7.24336664579754	7.21684768531984	7.29371160207436
"1681"	"ENSMUSG00000020485"	-1.20754753061909	5.04527601905034	-7.3601086231515	0.0000947889677023868	0.000759846489746889	1.45810356761973	5.60390960543621	5.56739258616337	5.78044480117291	4.67676646203156	4.41096040839479	4.23218225110319
"1682"	"ENSMUSG00000020486"	-1.11104084336169	5.65079996947661	-6.14604343920351	0.000317495645745292	0.00173713861347233	0.106630816566683	6.36688505411642	6.01875291890443	6.22886669828059	5.11145107737115	4.82574117752955	5.35310289065752
"1683"	"ENSMUSG00000020492"	2.26015185328969	4.07669828597362	10.9799478340875	0.00000552797579326968	0.00014569640987351	4.67574114885176	3.27869705826881	2.68419209659995	2.90958332464879	5.2091143365893	5.2838417350203	5.09476116471454
"1684"	"ENSMUSG00000020493"	4.17783288714645	2.44322780969071	12.6418419963207	0.0000019603193980263	0.0000835304950052438	5.56407723076218	-0.132236042677294	0.399377174729686	0.794106107228855	4.49937021115812	4.59394670193874	4.50480270576618
"1690"	"ENSMUSG00000020519"	-0.810487984852937	5.22684168132967	-5.74256342456723	0.000492764916121086	0.002357697576121	-0.356548432106287	5.63955351939659	5.57501582736639	5.67713723864842	4.90487681881746	4.6593742326491	4.90509245110005
"1692"	"ENSMUSG00000020521"	-0.853976430495817	5.09991890642209	-4.66514236520631	0.00177221723014866	0.00597294115486216	-1.73631638509748	5.66178591376159	5.60262805857425	5.30366120529199	4.5475850588334	4.51206969488433	4.97178350718699
"1698"	"ENSMUSG00000020532"	2.1929737325895	4.4629838693264	7.89451202322088	0.0000584113165257703	0.00056598551530143	2.1289332183858	3.24543460413707	2.93384990499715	3.96911102603552	5.69561141235527	5.6812499147705	5.2526463536629
"1699"	"ENSMUSG00000020534"	1.93231313244285	4.51603971037465	5.9739522087131	0.000382015337481839	0.00196235843073057	0.078280512840732	3.60800468352177	3.52275959023497	3.52763261742829	5.83423298410633	5.77278869823514	4.83081968872142
"1702"	"ENSMUSG00000020538"	1.08603593922482	6.45198490664872	4.18644108953056	0.00330127650199038	0.0095902128502917	-2.43627061415547	5.59238115906127	5.97812424395445	6.14942224151815	7.17786340260486	7.34839863306109	6.46571975969248
"1705"	"ENSMUSG00000020546"	1.71784245066388	2.5768477818922	5.24995611839284	0.000867222299427624	0.00354980718391693	-0.46026450666327	2.04253835842641	1.93779708951381	1.12060693190604	3.36186668740818	3.24231837283595	3.75595925126279
"1706"	"ENSMUSG00000020547"	1.85677057109637	4.19283479409158	7.36405483173894	0.0000944412577436701	0.000759401203991445	1.63067085621476	3.2285113011006	3.22622827241309	3.33646243657215	5.40764930947495	4.71366193244667	5.24449551254204
"1710"	"ENSMUSG00000020564"	-0.67109854714053	4.6104374682677	-4.17145505197531	0.00336804446735965	0.00973837432707808	-2.37850242318734	5.06773367308476	4.86607679383102	4.91617399413213	4.43418089222407	4.31764562354302	4.06081383279121
"1712"	"ENSMUSG00000020571"	1.12061822483231	8.3301691181486	6.23127173289399	0.000290086433781275	0.00164630384935803	0.279456765975739	7.66040638148159	7.97680600276543	7.68159269515238	8.66322184750037	8.88603605723839	9.11295172475344
"1714"	"ENSMUSG00000020576"	1.97607994119515	4.50879902851317	7.71010903278635	0.0000688238512998632	0.000626038129452911	1.93684475459302	3.21997461914611	3.91994908818089	3.38288022190003	5.68163586675478	5.68973887742645	5.15861549767077
"1716"	"ENSMUSG00000020580"	-0.994078838444058	7.54210593057352	-7.49856758791614	0.0000833975965843619	0.000703802606889294	1.57459043791493	8.05203823989904	8.13430180166842	7.93463159541138	7.06272121148683	7.01580840033151	7.05313433464391
"1720"	"ENSMUSG00000020592"	2.33636255026064	4.3435521581251	5.88242169428337	0.000422145981622439	0.00210863824977144	0.0243194891448804	3.0665438214372	2.84416201740258	3.646548918815	5.0118581210567	5.30056558969062	6.1916344803485
"1721"	"ENSMUSG00000020593"	-3.59429874217084	5.69357750191481	-15.4209297179505	0.000000445487930319519	0.0000508982199069454	7.20454109740044	7.57009408199008	7.70475134095619	7.22648229678879	4.19480401002961	4.04339423200341	3.42193904972076
"1724"	"ENSMUSG00000020608"	0.991698846973512	5.63796146599337	6.8930856601095	0.000148073310972612	0.00102908971536247	0.950415024633333	5.24227656922215	5.21081558392023	4.97037821543705	6.07695946734204	6.09639383495751	6.23094512508121
"1727"	"ENSMUSG00000020611"	-0.77240057823082	6.6193191247927	-4.4834542110403	0.0022352320372362	0.00711275144020299	-2.02631043728628	6.94587432227816	7.1101289536437	6.96116577497678	6.38759100403484	6.39832659394308	5.91282809987965
"1730"	"ENSMUSG00000020620"	-0.972619019314336	3.76694194970186	-4.50793545193669	0.00216579114310683	0.00694562940002521	-1.7543361093901	4.38751932794998	3.91595270047059	4.48038428794621	3.13452196117774	3.27878653990525	3.40448688076141
"1732"	"ENSMUSG00000020623"	3.89853759846734	2.10486218860568	9.87539681888679	0.0000119363294676307	0.000223607238693614	3.92993244802907	0.180921842582336	-0.151637994068133	0.489251525700434	4.00064429148522	4.3000112400043	3.80998222592993
"1735"	"ENSMUSG00000020629"	1.51362694724671	4.93804744858202	5.48560020554498	0.000659080699801954	0.00293923294798721	-0.596614469442108	4.2005803683528	3.93582484718221	4.43337502750793	5.9282835505019	5.98906108861369	5.14115980933357
"1737"	"ENSMUSG00000020634"	-1.4655101625503	4.59099814014648	-4.63622532165853	0.00183831484559929	0.00613775191062808	-1.70659255622324	5.05579076514033	6.00094164278797	4.91880185467817	3.97266387426536	4.03808532061835	3.5597053833887
"1741"	"ENSMUSG00000020647"	-0.811589729410434	4.50967637129979	-4.84219319185951	0.00142004727908177	0.00510166950954152	-1.43344100207985	5.07485224858446	5.00423923288855	4.66388352982027	4.18264212522811	4.0903152793909	4.04212581188643
"1744"	"ENSMUSG00000020653"	-0.762528313846607	4.79310125327099	-4.92158202950545	0.0012876584749849	0.00475081091711071	-1.36377950453393	5.17982180818601	5.29631018606064	5.04203362067244	4.58733768028549	4.35014012874881	4.30296409567253
"1746"	"ENSMUSG00000020661"	1.28302876220211	6.59268238345043	7.33936021748011	0.0000966407713833567	0.000768652883276107	1.4041255052138	5.79563168669754	5.96657877354056	6.08536818402906	7.3461067798447	7.42080994065827	6.94159893593247
"1747"	"ENSMUSG00000020664"	0.826711659440059	6.60610875220305	4.7538703251533	0.00158508417658548	0.00550404500885282	-1.64794609662275	6.03221382869887	6.49657325196427	6.04504362602237	7.04855046881352	7.13342643286588	6.88084490485337
